invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,profit,rating_level
7830,WALM058,Port Arthur,Fashion accessories,50.0,3.0,08/12/22,17:14:00,Credit card,5.0,0.33,150.0,49.5,Low
7831,WALM056,Rowlett,Home and lifestyle,37.0,2.0,20/12/21,18:28:00,Credit card,3.0,0.33,74.0,24.42,Low
7832,WALM084,Schertz,Fashion accessories,71.0,3.0,29/11/20,18:31:00,Credit card,5.0,0.33,213.0,70.29,Low
7833,WALM030,Richardson,Home and lifestyle,53.0,1.0,16/11/23,19:32:00,Credit card,5.0,0.48,53.0,25.439999999999998,Low
7834,WALM035,San Angelo,Fashion accessories,27.0,3.0,26/12/22,18:30:00,Credit card,3.0,0.48,81.0,38.879999999999995,Low
7835,WALM029,Round Rock,Home and lifestyle,68.0,1.0,02/11/22,15:16:00,Credit card,4.0,0.48,68.0,32.64,Low
7836,WALM065,Texas City,Fashion accessories,23.0,1.0,01/12/23,19:04:00,Credit card,3.0,0.33,23.0,7.590000000000001,Low
7837,WALM054,Sherman,Home and lifestyle,45.0,1.0,23/12/20,18:25:00,Credit card,6.0,0.21,45.0,9.45,Medium
7838,WALM030,Richardson,Fashion accessories,55.0,3.0,20/11/21,15:22:00,Credit card,4.0,0.48,165.0,79.2,Low
7840,WALM086,Rosenberg,Fashion accessories,26.0,3.0,13/11/22,15:28:00,Credit card,4.0,0.33,78.0,25.740000000000002,Low
7841,WALM035,San Angelo,Home and lifestyle,60.0,3.0,28/12/21,16:48:00,Credit card,7.0,0.48,180.0,86.39999999999999,Medium
7842,WALM084,Schertz,Fashion accessories,24.0,1.0,20/11/21,17:55:00,Credit card,5.0,0.33,24.0,7.92,Low
7843,WALM099,Weatherford,Home and lifestyle,54.0,3.0,24/12/23,19:44:00,Credit card,6.0,0.18,162.0,29.16,Medium
7844,WALM086,Rosenberg,Fashion accessories,85.0,1.0,25/12/21,20:11:00,Credit card,5.0,0.33,85.0,28.05,Low
7845,WALM089,Southlake,Home and lifestyle,66.0,1.0,08/11/20,18:39:00,Credit card,4.0,0.33,66.0,21.78,Low
7846,WALM009,Plano,Fashion accessories,42.0,2.0,02/11/23,15:10:00,Credit card,5.0,0.48,84.0,40.32,Low
7847,WALM089,Southlake,Home and lifestyle,59.0,3.0,15/12/20,19:32:00,Credit card,5.0,0.33,177.0,58.410000000000004,Low
7848,WALM073,Seguin,Fashion accessories,50.0,1.0,26/12/23,17:18:00,Credit card,3.0,0.33,50.0,16.5,Low
7849,WALM038,Sugar Land,Home and lifestyle,41.0,3.0,28/11/23,19:18:00,Credit card,4.0,0.48,123.0,59.04,Low
7850,WALM069,Rockwall,Fashion accessories,58.0,2.0,25/12/23,19:33:00,Credit card,7.0,0.33,116.0,38.28,Medium
7851,WALM029,Round Rock,Home and lifestyle,23.0,1.0,16/12/23,17:11:00,Credit card,6.0,0.48,23.0,11.04,Medium
7852,WALM029,Round Rock,Fashion accessories,49.0,2.0,25/11/22,18:03:00,Credit card,4.0,0.48,98.0,47.04,Low
7853,WALM086,Rosenberg,Home and lifestyle,20.0,2.0,13/11/20,17:04:00,Credit card,4.0,0.33,40.0,13.200000000000001,Low
7854,WALM089,Southlake,Fashion accessories,44.0,1.0,22/12/20,18:50:00,Credit card,7.0,0.33,44.0,14.520000000000001,Medium
7855,WALM075,San Marcos,Home and lifestyle,71.0,2.0,13/12/20,15:09:00,Credit card,4.0,0.33,142.0,46.86,Low
7856,WALM050,Victoria,Fashion accessories,25.0,3.0,19/11/20,15:08:00,Ewallet,4.0,0.48,75.0,36.0,Low
7857,WALM025,Waco,Home and lifestyle,19.0,3.0,24/12/20,16:18:00,Credit card,3.0,0.48,57.0,27.36,Low
7858,WALM030,Richardson,Fashion accessories,18.0,1.0,06/11/21,17:11:00,Credit card,7.0,0.48,18.0,8.64,Medium
7859,WALM025,Waco,Home and lifestyle,34.0,3.0,11/12/21,18:13:00,Credit card,7.0,0.48,102.0,48.96,Medium
7860,WALM054,Sherman,Fashion accessories,85.0,2.0,21/12/20,18:10:00,Credit card,5.0,0.21,170.0,35.699999999999996,Low
7861,WALM009,Plano,Home and lifestyle,20.0,1.0,25/12/22,20:47:00,Credit card,3.0,0.48,20.0,9.6,Low
7862,WALM050,Victoria,Fashion accessories,44.0,3.0,10/11/21,20:32:00,Ewallet,5.0,0.48,132.0,63.36,Low
7863,WALM054,Sherman,Home and lifestyle,40.0,2.0,23/12/20,16:16:00,Credit card,5.0,0.21,80.0,16.8,Low
7864,WALM038,Sugar Land,Fashion accessories,25.0,3.0,09/12/23,20:14:00,Credit card,6.0,0.48,75.0,36.0,Medium
7865,WALM065,Texas City,Home and lifestyle,20.0,3.0,29/11/21,17:38:00,Credit card,3.0,0.33,60.0,19.8,Low
7866,WALM003,San Antonio,Fashion accessories,37.0,3.0,02/12/21,19:12:00,Credit card,6.0,0.48,111.0,53.28,Medium
7867,WALM003,San Antonio,Home and lifestyle,16.0,1.0,04/12/23,16:17:00,Credit card,6.0,0.48,16.0,7.68,Medium
7868,WALM054,Sherman,Fashion accessories,41.0,1.0,15/11/23,17:44:00,Credit card,6.0,0.21,41.0,8.61,Medium
7869,WALM084,Schertz,Home and lifestyle,32.0,1.0,07/11/22,18:48:00,Credit card,6.0,0.33,32.0,10.56,Medium
7870,WALM087,Waxahachie,Fashion accessories,81.0,1.0,20/11/20,18:24:00,Credit card,4.0,0.33,81.0,26.73,Low
7871,WALM074,Weslaco,Home and lifestyle,18.0,3.0,16/11/21,17:13:00,Credit card,4.0,0.33,54.0,17.82,Low
7872,WALM074,Weslaco,Fashion accessories,63.0,1.0,19/11/22,17:59:00,Credit card,7.0,0.33,63.0,20.790000000000003,Medium
7873,WALM084,Schertz,Home and lifestyle,64.0,3.0,01/12/20,15:59:00,Credit card,7.0,0.33,192.0,63.36,Medium
7874,WALM058,Port Arthur,Fashion accessories,76.0,1.0,24/12/22,16:38:00,Credit card,6.0,0.33,76.0,25.080000000000002,Medium
7875,WALM089,Southlake,Home and lifestyle,78.0,3.0,09/12/23,18:33:00,Credit card,6.0,0.33,234.0,77.22,Medium
7876,WALM087,Waxahachie,Fashion accessories,25.0,2.0,04/11/23,15:02:00,Credit card,7.0,0.33,50.0,16.5,Medium
7877,WALM084,Schertz,Home and lifestyle,40.0,1.0,11/12/22,17:50:00,Credit card,7.0,0.33,40.0,13.200000000000001,Medium
7878,WALM032,Tyler,Fashion accessories,22.0,3.0,13/12/23,19:20:00,Credit card,7.0,0.48,66.0,31.68,Medium
7879,WALM082,Weslaco,Home and lifestyle,81.0,1.0,23/12/22,16:03:00,Credit card,6.0,0.33,81.0,26.73,Medium
7880,WALM084,Schertz,Fashion accessories,18.0,3.0,26/12/23,20:13:00,Credit card,7.0,0.33,54.0,17.82,Medium
7881,WALM069,Rockwall,Home and lifestyle,16.0,2.0,27/12/21,16:18:00,Credit card,5.0,0.33,32.0,10.56,Low
7882,WALM056,Rowlett,Fashion accessories,58.0,1.0,26/12/20,15:56:00,Credit card,7.0,0.33,58.0,19.14,Medium
7883,WALM054,Sherman,Home and lifestyle,55.0,3.0,01/12/23,20:14:00,Credit card,4.0,0.21,165.0,34.65,Low
7884,WALM084,Schertz,Fashion accessories,35.0,2.0,27/11/20,15:25:00,Credit card,6.0,0.33,70.0,23.1,Medium
7885,WALM050,Victoria,Home and lifestyle,66.0,3.0,08/11/21,17:45:00,Ewallet,3.0,0.48,198.0,95.03999999999999,Low
7886,WALM050,Victoria,Fashion accessories,33.0,2.0,31/12/22,15:32:00,Ewallet,3.0,0.48,66.0,31.68,Low
7887,WALM074,Weslaco,Home and lifestyle,50.0,2.0,22/12/20,18:48:00,Credit card,4.0,0.33,100.0,33.0,Low
7888,WALM025,Waco,Fashion accessories,50.0,2.0,27/11/23,15:04:00,Credit card,3.0,0.48,100.0,48.0,Low
7889,WALM056,Rowlett,Home and lifestyle,44.0,3.0,28/11/21,15:38:00,Credit card,6.0,0.33,132.0,43.56,Medium
7890,WALM009,Plano,Fashion accessories,47.0,1.0,26/11/21,17:49:00,Credit card,7.0,0.48,47.0,22.56,Medium
7891,WALM074,Weslaco,Home and lifestyle,63.0,1.0,01/12/21,19:52:00,Credit card,3.0,0.33,63.0,20.790000000000003,Low
7892,WALM029,Round Rock,Fashion accessories,54.0,2.0,10/11/23,18:13:00,Credit card,4.0,0.48,108.0,51.839999999999996,Low
7893,WALM038,Sugar Land,Home and lifestyle,31.0,1.0,07/12/20,18:25:00,Credit card,3.0,0.48,31.0,14.879999999999999,Low
7894,WALM029,Round Rock,Fashion accessories,73.0,3.0,13/11/20,18:37:00,Credit card,7.0,0.48,219.0,105.11999999999999,Medium
7895,WALM084,Schertz,Home and lifestyle,55.0,1.0,05/12/22,18:42:00,Credit card,6.0,0.33,55.0,18.150000000000002,Medium
7896,WALM054,Sherman,Fashion accessories,61.0,2.0,15/12/20,19:21:00,Credit card,5.0,0.21,122.0,25.619999999999997,Low
7897,WALM030,Richardson,Home and lifestyle,57.0,1.0,24/11/20,18:37:00,Credit card,4.0,0.48,57.0,27.36,Low
7898,WALM029,Round Rock,Fashion accessories,18.0,1.0,22/11/23,18:28:00,Credit card,5.0,0.48,18.0,8.64,Low
7899,WALM032,Tyler,Home and lifestyle,23.0,3.0,21/11/23,17:43:00,Credit card,4.0,0.48,69.0,33.12,Low
7900,WALM074,Weslaco,Fashion accessories,25.0,3.0,14/12/22,15:37:00,Credit card,7.0,0.33,75.0,24.75,Medium
7901,WALM089,Southlake,Home and lifestyle,22.0,3.0,20/12/22,18:30:00,Credit card,4.0,0.33,66.0,21.78,Low
7902,WALM029,Round Rock,Fashion accessories,26.0,1.0,06/11/20,15:10:00,Credit card,3.0,0.48,26.0,12.48,Low
7903,WALM032,Tyler,Home and lifestyle,20.0,1.0,06/11/20,16:22:00,Credit card,6.0,0.48,20.0,9.6,Medium
7904,WALM089,Southlake,Fashion accessories,25.0,1.0,13/12/22,15:42:00,Credit card,7.0,0.33,25.0,8.25,Medium
7905,WALM075,San Marcos,Home and lifestyle,19.0,3.0,22/11/23,20:22:00,Credit card,6.0,0.33,57.0,18.810000000000002,Medium
7906,WALM073,Seguin,Fashion accessories,38.0,1.0,05/11/22,17:10:00,Credit card,5.0,0.33,38.0,12.540000000000001,Low
7907,WALM089,Southlake,Home and lifestyle,20.0,1.0,03/11/20,19:55:00,Credit card,5.0,0.33,20.0,6.6000000000000005,Low
7908,WALM065,Texas City,Fashion accessories,82.0,3.0,16/12/20,16:19:00,Credit card,6.0,0.33,246.0,81.18,Medium
7909,WALM035,San Angelo,Home and lifestyle,34.0,1.0,11/11/23,17:09:00,Credit card,6.0,0.48,34.0,16.32,Medium
7910,WALM074,Weslaco,Fashion accessories,18.0,3.0,28/12/20,17:07:00,Credit card,7.0,0.33,54.0,17.82,Medium
7911,WALM032,Tyler,Home and lifestyle,76.0,3.0,01/11/22,15:28:00,Credit card,4.0,0.48,228.0,109.44,Low
7913,WALM046,Temple,Home and lifestyle,48.0,2.0,11/12/20,18:31:00,Credit card,4.0,0.48,96.0,46.08,Low
7914,WALM046,Temple,Fashion accessories,69.0,3.0,10/11/20,21:00:00,Credit card,3.0,0.48,207.0,99.36,Low
7915,WALM054,Sherman,Home and lifestyle,63.0,2.0,03/12/23,19:17:00,Credit card,4.0,0.21,126.0,26.459999999999997,Low
7916,WALM089,Southlake,Fashion accessories,74.0,3.0,28/11/20,17:36:00,Credit card,3.0,0.33,222.0,73.26,Low
7917,WALM082,Weslaco,Home and lifestyle,43.0,1.0,27/11/20,15:08:00,Credit card,7.0,0.33,43.0,14.190000000000001,Medium
7918,WALM086,Rosenberg,Fashion accessories,55.0,1.0,25/11/20,20:54:00,Credit card,5.0,0.33,55.0,18.150000000000002,Low
7919,WALM035,San Angelo,Home and lifestyle,63.0,1.0,10/12/22,15:57:00,Credit card,6.0,0.48,63.0,30.24,Medium
7920,WALM055,Waxahachie,Fashion accessories,55.0,1.0,26/12/20,16:22:00,Credit card,4.0,0.33,55.0,18.150000000000002,Low
7921,WALM087,Waxahachie,Home and lifestyle,56.0,2.0,11/12/21,19:21:00,Credit card,5.0,0.33,112.0,36.96,Low
7922,WALM046,Temple,Fashion accessories,62.0,2.0,02/12/20,15:39:00,Credit card,7.0,0.48,124.0,59.519999999999996,Medium
7923,WALM030,Richardson,Home and lifestyle,71.0,2.0,28/11/20,15:06:00,Credit card,6.0,0.48,142.0,68.16,Medium
7924,WALM073,Seguin,Fashion accessories,85.0,3.0,14/12/22,16:44:00,Credit card,3.0,0.33,255.0,84.15,Low
7925,WALM025,Waco,Home and lifestyle,40.0,3.0,18/11/20,17:35:00,Credit card,5.0,0.48,120.0,57.599999999999994,Low
7926,WALM029,Round Rock,Fashion accessories,25.0,3.0,17/12/23,18:57:00,Credit card,6.0,0.48,75.0,36.0,Medium
7927,WALM089,Southlake,Home and lifestyle,44.0,1.0,01/12/23,16:31:00,Credit card,7.0,0.33,44.0,14.520000000000001,Medium
7928,WALM075,San Marcos,Fashion accessories,32.0,3.0,20/12/20,19:40:00,Credit card,5.0,0.33,96.0,31.68,Low
7929,WALM038,Sugar Land,Home and lifestyle,22.0,2.0,05/12/20,20:06:00,Credit card,6.0,0.48,44.0,21.119999999999997,Medium
7930,WALM025,Waco,Fashion accessories,19.0,1.0,14/11/20,16:21:00,Credit card,7.0,0.48,19.0,9.12,Medium
7931,WALM050,Victoria,Home and lifestyle,46.0,2.0,11/12/20,16:33:00,Ewallet,3.0,0.48,92.0,44.16,Low
7932,WALM032,Tyler,Fashion accessories,73.0,3.0,27/11/21,19:50:00,Credit card,4.0,0.48,219.0,105.11999999999999,Low
7933,WALM086,Rosenberg,Home and lifestyle,70.0,1.0,16/12/22,16:40:00,Credit card,5.0,0.33,70.0,23.1,Low
7934,WALM032,Tyler,Fashion accessories,46.0,3.0,01/11/21,17:18:00,Credit card,5.0,0.48,138.0,66.24,Low
7935,WALM086,Rosenberg,Home and lifestyle,60.0,3.0,22/11/23,15:12:00,Credit card,4.0,0.33,180.0,59.400000000000006,Low
7936,WALM050,Victoria,Fashion accessories,55.0,1.0,18/11/22,18:43:00,Ewallet,3.0,0.48,55.0,26.4,Low
7937,WALM035,San Angelo,Home and lifestyle,45.0,3.0,08/11/21,20:14:00,Credit card,7.0,0.48,135.0,64.8,Medium
7938,WALM065,Texas City,Fashion accessories,20.0,2.0,13/12/23,15:25:00,Credit card,5.0,0.33,40.0,13.200000000000001,Low
7939,WALM084,Schertz,Home and lifestyle,16.0,2.0,17/12/21,16:37:00,Credit card,5.0,0.33,32.0,10.56,Low
7940,WALM058,Port Arthur,Fashion accessories,38.0,3.0,25/11/21,20:01:00,Credit card,3.0,0.33,114.0,37.620000000000005,Low
7941,WALM038,Sugar Land,Home and lifestyle,63.0,1.0,15/11/22,20:50:00,Credit card,6.0,0.48,63.0,30.24,Medium
7942,WALM099,Weatherford,Fashion accessories,27.0,2.0,02/12/20,17:30:00,Credit card,4.0,0.18,54.0,9.719999999999999,Low
7943,WALM056,Rowlett,Home and lifestyle,56.0,3.0,02/11/22,15:01:00,Credit card,3.0,0.33,168.0,55.440000000000005,Low
7944,WALM032,Tyler,Fashion accessories,23.0,2.0,07/11/21,20:21:00,Credit card,7.0,0.48,46.0,22.08,Medium
7945,WALM075,San Marcos,Home and lifestyle,16.0,1.0,28/11/21,17:53:00,Credit card,6.0,0.33,16.0,5.28,Medium
7946,WALM065,Texas City,Fashion accessories,45.0,1.0,26/11/22,20:49:00,Credit card,7.0,0.33,45.0,14.850000000000001,Medium
7947,WALM055,Waxahachie,Home and lifestyle,77.0,2.0,07/11/21,16:25:00,Credit card,3.0,0.33,154.0,50.82,Low
7948,WALM074,Weslaco,Fashion accessories,52.0,2.0,17/12/22,20:51:00,Credit card,4.0,0.33,104.0,34.32,Low
7949,WALM073,Seguin,Home and lifestyle,44.0,3.0,11/11/23,17:16:00,Credit card,4.0,0.33,132.0,43.56,Low
7950,WALM058,Port Arthur,Fashion accessories,44.0,2.0,26/12/21,20:07:00,Credit card,5.0,0.33,88.0,29.040000000000003,Low
7951,WALM032,Tyler,Home and lifestyle,57.0,3.0,01/12/22,20:45:00,Credit card,6.0,0.48,171.0,82.08,Medium
7952,WALM087,Waxahachie,Fashion accessories,80.0,1.0,10/12/20,16:19:00,Credit card,6.0,0.33,80.0,26.400000000000002,Medium
7953,WALM003,San Antonio,Home and lifestyle,29.0,3.0,10/11/21,17:17:00,Credit card,7.0,0.48,87.0,41.76,Medium
7954,WALM055,Waxahachie,Fashion accessories,54.0,3.0,01/11/23,19:59:00,Credit card,5.0,0.33,162.0,53.46,Low
7955,WALM030,Richardson,Home and lifestyle,54.0,3.0,05/11/22,16:49:00,Credit card,3.0,0.48,162.0,77.75999999999999,Low
7956,WALM073,Seguin,Fashion accessories,50.0,3.0,21/11/22,18:48:00,Credit card,4.0,0.33,150.0,49.5,Low
7957,WALM046,Temple,Home and lifestyle,56.0,3.0,14/11/22,19:08:00,Credit card,5.0,0.48,168.0,80.64,Low
7958,WALM009,Plano,Fashion accessories,43.0,3.0,01/12/23,20:14:00,Credit card,7.0,0.48,129.0,61.919999999999995,Medium
7959,WALM009,Plano,Home and lifestyle,48.0,1.0,21/11/23,18:07:00,Credit card,4.0,0.48,48.0,23.04,Low
7960,WALM089,Southlake,Fashion accessories,83.0,2.0,04/12/23,20:23:00,Credit card,4.0,0.33,166.0,54.78,Low
7961,WALM035,San Angelo,Home and lifestyle,15.0,2.0,13/11/20,18:38:00,Credit card,4.0,0.48,30.0,14.399999999999999,Low
7962,WALM087,Waxahachie,Fashion accessories,40.0,1.0,29/11/22,20:46:00,Credit card,3.0,0.33,40.0,13.200000000000001,Low
7963,WALM087,Waxahachie,Home and lifestyle,71.0,3.0,16/11/20,19:42:00,Credit card,5.0,0.33,213.0,70.29,Low
7964,WALM087,Waxahachie,Fashion accessories,44.0,2.0,04/12/21,15:09:00,Credit card,5.0,0.33,88.0,29.040000000000003,Low
7965,WALM069,Rockwall,Home and lifestyle,24.0,2.0,21/11/21,16:52:00,Credit card,4.0,0.33,48.0,15.84,Low
7966,WALM087,Waxahachie,Fashion accessories,41.0,3.0,07/11/22,15:21:00,Credit card,6.0,0.33,123.0,40.59,Medium
7967,WALM046,Temple,Home and lifestyle,25.0,3.0,25/11/20,17:10:00,Credit card,3.0,0.48,75.0,36.0,Low
7968,WALM029,Round Rock,Fashion accessories,27.0,2.0,04/11/23,16:35:00,Credit card,5.0,0.48,54.0,25.919999999999998,Low
7969,WALM089,Southlake,Home and lifestyle,16.0,3.0,03/11/20,15:36:00,Credit card,5.0,0.33,48.0,15.84,Low
7970,WALM025,Waco,Fashion accessories,34.0,1.0,06/11/22,15:50:00,Credit card,7.0,0.48,34.0,16.32,Medium
7971,WALM056,Rowlett,Home and lifestyle,65.0,3.0,02/11/21,18:56:00,Credit card,5.0,0.33,195.0,64.35000000000001,Low
7972,WALM058,Port Arthur,Fashion accessories,34.0,1.0,19/11/23,18:32:00,Credit card,3.0,0.33,34.0,11.22,Low
7973,WALM038,Sugar Land,Home and lifestyle,56.0,1.0,08/11/22,18:23:00,Credit card,6.0,0.48,56.0,26.88,Medium
7974,WALM058,Port Arthur,Fashion accessories,23.0,3.0,24/12/23,16:28:00,Credit card,5.0,0.33,69.0,22.77,Low
7975,WALM069,Rockwall,Home and lifestyle,34.0,2.0,17/12/23,16:54:00,Credit card,5.0,0.33,68.0,22.44,Low
7976,WALM099,Weatherford,Fashion accessories,65.0,1.0,03/12/21,16:48:00,Credit card,4.0,0.18,65.0,11.7,Low
7977,WALM054,Sherman,Home and lifestyle,20.0,2.0,31/12/20,16:05:00,Credit card,7.0,0.21,40.0,8.4,Medium
7978,WALM003,San Antonio,Fashion accessories,29.0,2.0,09/12/20,17:01:00,Credit card,4.0,0.48,58.0,27.84,Low
7979,WALM055,Waxahachie,Home and lifestyle,70.0,1.0,21/12/23,18:11:00,Credit card,6.0,0.33,70.0,23.1,Medium
7980,WALM075,San Marcos,Fashion accessories,43.0,2.0,25/11/21,15:14:00,Credit card,3.0,0.33,86.0,28.380000000000003,Low
7981,WALM029,Round Rock,Home and lifestyle,23.0,3.0,03/11/22,20:27:00,Credit card,4.0,0.48,69.0,33.12,Low
7982,WALM029,Round Rock,Fashion accessories,68.0,2.0,26/12/21,15:51:00,Credit card,5.0,0.48,136.0,65.28,Low
7983,WALM084,Schertz,Home and lifestyle,56.0,2.0,27/12/23,15:33:00,Credit card,7.0,0.33,112.0,36.96,Medium
7984,WALM087,Waxahachie,Fashion accessories,36.0,2.0,03/12/21,16:34:00,Credit card,7.0,0.33,72.0,23.76,Medium
7985,WALM050,Victoria,Home and lifestyle,75.0,1.0,13/12/20,16:50:00,Ewallet,3.0,0.48,75.0,36.0,Low
7986,WALM003,San Antonio,Fashion accessories,23.0,2.0,02/12/21,18:18:00,Credit card,3.0,0.48,46.0,22.08,Low
7987,WALM009,Plano,Home and lifestyle,24.0,2.0,26/12/23,19:18:00,Credit card,7.0,0.48,48.0,23.04,Medium
7988,WALM056,Rowlett,Fashion accessories,25.0,3.0,24/12/20,20:39:00,Credit card,7.0,0.33,75.0,24.75,Medium
7989,WALM069,Rockwall,Home and lifestyle,15.0,2.0,29/11/20,17:45:00,Credit card,7.0,0.33,30.0,9.9,Medium
7990,WALM065,Texas City,Fashion accessories,81.0,2.0,21/12/20,17:32:00,Credit card,5.0,0.33,162.0,53.46,Low
7991,WALM084,Schertz,Home and lifestyle,45.0,1.0,21/11/23,17:26:00,Credit card,4.0,0.33,45.0,14.850000000000001,Low
7992,WALM082,Weslaco,Fashion accessories,53.0,1.0,11/12/20,16:54:00,Credit card,3.0,0.33,53.0,17.490000000000002,Low
7993,WALM089,Southlake,Home and lifestyle,79.0,2.0,28/11/21,15:04:00,Credit card,7.0,0.33,158.0,52.14,Medium
7994,WALM084,Schertz,Fashion accessories,44.0,1.0,08/12/23,20:07:00,Credit card,7.0,0.33,44.0,14.520000000000001,Medium
7995,WALM032,Tyler,Home and lifestyle,63.0,2.0,16/11/22,18:48:00,Credit card,6.0,0.48,126.0,60.48,Medium
7996,WALM058,Port Arthur,Fashion accessories,59.0,3.0,19/11/23,19:45:00,Credit card,6.0,0.33,177.0,58.410000000000004,Medium
7997,WALM046,Temple,Home and lifestyle,41.0,1.0,24/11/20,15:48:00,Credit card,5.0,0.48,41.0,19.68,Low
7998,WALM074,Weslaco,Fashion accessories,54.0,3.0,09/11/21,20:10:00,Credit card,4.0,0.33,162.0,53.46,Low
7999,WALM073,Seguin,Home and lifestyle,31.0,3.0,14/11/22,20:15:00,Credit card,3.0,0.33,93.0,30.69,Low
8000,WALM050,Victoria,Fashion accessories,65.0,2.0,01/12/23,15:47:00,Ewallet,5.0,0.48,130.0,62.4,Low
8001,WALM035,San Angelo,Home and lifestyle,66.0,1.0,27/11/22,20:55:00,Credit card,4.0,0.48,66.0,31.68,Low
8002,WALM025,Waco,Fashion accessories,67.0,2.0,22/12/20,18:27:00,Credit card,3.0,0.48,134.0,64.32,Low
8003,WALM075,San Marcos,Home and lifestyle,47.0,1.0,23/11/20,20:19:00,Credit card,6.0,0.33,47.0,15.510000000000002,Medium
8004,WALM056,Rowlett,Fashion accessories,51.0,1.0,08/11/20,18:30:00,Credit card,4.0,0.33,51.0,16.830000000000002,Low
8005,WALM056,Rowlett,Home and lifestyle,60.0,2.0,14/11/21,17:50:00,Credit card,6.0,0.33,120.0,39.6,Medium
8006,WALM074,Weslaco,Fashion accessories,51.0,3.0,27/12/23,19:53:00,Credit card,4.0,0.33,153.0,50.49,Low
8007,WALM050,Victoria,Home and lifestyle,50.0,3.0,10/11/23,17:07:00,Ewallet,6.0,0.48,150.0,72.0,Medium
8008,WALM029,Round Rock,Fashion accessories,27.0,1.0,29/11/22,16:25:00,Credit card,7.0,0.48,27.0,12.959999999999999,Medium
8009,WALM003,San Antonio,Home and lifestyle,38.0,2.0,30/12/21,17:56:00,Credit card,3.0,0.48,76.0,36.48,Low
8010,WALM029,Round Rock,Fashion accessories,80.0,1.0,19/11/20,16:59:00,Credit card,3.0,0.48,80.0,38.4,Low
8011,WALM069,Rockwall,Home and lifestyle,58.0,1.0,17/11/23,16:40:00,Credit card,3.0,0.33,58.0,19.14,Low
8012,WALM003,San Antonio,Fashion accessories,23.0,1.0,08/11/20,15:19:00,Credit card,7.0,0.48,23.0,11.04,Medium
8013,WALM084,Schertz,Home and lifestyle,45.0,3.0,14/12/22,20:24:00,Credit card,4.0,0.33,135.0,44.550000000000004,Low
8014,WALM030,Richardson,Fashion accessories,74.0,1.0,26/11/22,15:04:00,Credit card,3.0,0.48,74.0,35.519999999999996,Low
8015,WALM035,San Angelo,Home and lifestyle,29.0,1.0,24/12/23,15:37:00,Credit card,7.0,0.48,29.0,13.92,Medium
8016,WALM069,Rockwall,Fashion accessories,37.0,3.0,01/12/21,17:54:00,Credit card,6.0,0.33,111.0,36.63,Medium
8017,WALM009,Plano,Home and lifestyle,32.0,2.0,03/11/21,17:46:00,Credit card,7.0,0.48,64.0,30.72,Medium
8018,WALM032,Tyler,Fashion accessories,51.0,1.0,25/12/20,17:02:00,Credit card,6.0,0.48,51.0,24.48,Medium
8019,WALM056,Rowlett,Home and lifestyle,20.0,3.0,21/11/21,17:29:00,Credit card,3.0,0.33,60.0,19.8,Low
8020,WALM084,Schertz,Fashion accessories,69.0,1.0,05/12/22,16:03:00,Credit card,7.0,0.33,69.0,22.77,Medium
8021,WALM003,San Antonio,Home and lifestyle,64.0,1.0,27/11/22,20:33:00,Credit card,7.0,0.48,64.0,30.72,Medium
8022,WALM038,Sugar Land,Fashion accessories,24.0,3.0,30/11/22,16:34:00,Credit card,6.0,0.48,72.0,34.56,Medium
8023,WALM099,Weatherford,Home and lifestyle,15.0,2.0,20/11/20,15:58:00,Credit card,7.0,0.18,30.0,5.3999999999999995,Medium
8024,WALM054,Sherman,Fashion accessories,55.0,1.0,05/11/23,16:42:00,Credit card,6.0,0.21,55.0,11.549999999999999,Medium
8025,WALM003,San Antonio,Home and lifestyle,65.0,2.0,25/12/23,20:29:00,Credit card,7.0,0.48,130.0,62.4,Medium
8026,WALM046,Temple,Fashion accessories,17.0,1.0,20/12/20,15:47:00,Credit card,4.0,0.48,17.0,8.16,Low
8027,WALM055,Waxahachie,Home and lifestyle,56.0,1.0,27/11/23,18:25:00,Credit card,7.0,0.33,56.0,18.48,Medium
8028,WALM050,Victoria,Fashion accessories,64.0,2.0,26/11/23,17:31:00,Ewallet,5.0,0.48,128.0,61.44,Low
8029,WALM099,Weatherford,Home and lifestyle,16.0,1.0,09/12/23,15:54:00,Credit card,3.0,0.18,16.0,2.88,Low
8030,WALM075,San Marcos,Fashion accessories,32.0,2.0,22/11/23,16:08:00,Credit card,4.0,0.33,64.0,21.12,Low
8031,WALM056,Rowlett,Home and lifestyle,82.0,2.0,28/11/22,19:03:00,Credit card,4.0,0.33,164.0,54.120000000000005,Low
8032,WALM030,Richardson,Fashion accessories,26.0,2.0,18/11/21,15:06:00,Credit card,7.0,0.48,52.0,24.96,Medium
8034,WALM025,Waco,Fashion accessories,59.0,2.0,10/11/23,16:59:00,Credit card,7.0,0.48,118.0,56.64,Medium
8035,WALM084,Schertz,Home and lifestyle,73.0,3.0,08/11/21,17:06:00,Credit card,4.0,0.33,219.0,72.27000000000001,Low
8036,WALM075,San Marcos,Fashion accessories,39.0,1.0,20/11/21,18:25:00,Credit card,4.0,0.33,39.0,12.870000000000001,Low
8037,WALM058,Port Arthur,Home and lifestyle,53.0,1.0,30/12/22,16:41:00,Credit card,4.0,0.33,53.0,17.490000000000002,Low
